GAME_ID,DATE,Team1,Team2,Team1_PTS,Team2_PTS,Team1_FG_PCT,Team2_FG_PCT,Team1_AST,Team2_AST,Team1_REB,Team2_REB,Team1_TOV,Team2_TOV,Team1_PLUS_MINUS,Team2_PLUS_MINUS,Team1Win
2022100165,2022-01-25,agua caliente clippers,sioux falls skyforce,129,101,0.541,0.398,30,22,50,38,15,7,28.0,-28.0,1
2022100166,2022-01-26,motor city cruise,raptors 905,116,123,0.457,0.494,23,29,47,40,18,16,-7.0,7.0,0
2022100167,2022-01-26,capital city go-go,westchester knicks,112,115,0.557,0.435,28,25,45,40,21,16,-3.0,3.0,0
2022100168,2022-01-26,birmingham squadron,oklahoma city blue,100,97,0.457,0.435,27,27,48,43,18,16,3.0,-3.0,1
2022100169,2022-01-26,memphis hustle,south bay lakers,124,127,0.41,0.431,27,31,45,61,8,14,-3.0,3.0,0
2022100170,2022-01-26,cleveland charge,wisconsin herd,113,121,0.385,0.434,24,33,57,56,12,13,-8.0,10.0,0
2022100171,2022-01-27,fort wayne mad ants,maine celtics,126,138,0.417,0.538,28,36,44,52,15,18,-12.0,12.0,0
2022100172,2022-01-27,delaware blue coats,greensboro swarm,106,94,0.443,0.413,31,20,51,42,17,18,12.0,-12.0,1
2022100173,2022-01-27,austin spurs,sioux falls skyforce,119,97,0.48,0.381,37,17,60,42,13,15,22.0,-22.0,1
2022100174,2022-01-27,rio grande valley vipers,santa cruz warriors,126,111,0.394,0.477,28,28,56,49,9,18,15.0,-17.2,1
2022100175,2022-01-27,agua caliente clippers,iowa wolves,116,108,0.462,0.429,22,22,42,57,14,18,8.0,-8.0,1
2022100176,2022-01-27,salt lake city stars,stockton kings,118,123,0.495,0.57,21,30,39,35,7,10,-6.6,5.6,0
2022100177,2022-01-28,cleveland charge,grand rapids gold,82,94,0.381,0.404,18,27,50,48,21,14,-12.0,12.0,0
2022100178,2022-01-28,college park skyhawks,delaware blue coats,127,111,0.48,0.412,32,26,57,41,18,16,16.0,-16.0,1
2022100179,2022-01-28,lakeland magic,long island nets,93,94,0.43,0.352,19,19,39,51,16,12,0.8,0.0,0
2022100180,2022-01-28,oklahoma city blue,salt lake city stars,114,112,0.517,0.459,29,23,44,45,14,10,2.0,-2.0,1
2022100181,2022-01-28,iowa wolves,stockton kings,82,76,0.41,0.378,13,16,45,47,16,18,6.0,-6.0,1
2022100182,2022-01-29,cleveland charge,grand rapids gold,82,98,0.365,0.44,16,24,48,57,14,8,-16.0,16.0,0
2022100183,2022-01-29,lakeland magic,long island nets,121,124,0.528,0.5,33,22,41,43,12,12,-3.0,3.0,0
2022100184,2022-01-29,fort wayne mad ants,windy city bulls,102,104,0.38,0.483,20,32,59,41,16,13,-3.0,4.4,0
2022100185,2022-01-29,greensboro swarm,wisconsin herd,115,108,0.43,0.413,30,23,48,59,9,15,7.0,-7.0,1
2022100186,2022-01-29,birmingham squadron,rio grande valley vipers,117,116,0.477,0.378,26,25,47,53,17,19,1.0,-1.0,1
2022100187,2022-01-29,south bay lakers,texas legends,117,100,0.469,0.354,24,26,59,45,9,11,17.0,-17.0,1
2022100188,2022-01-29,agua caliente clippers,oklahoma city blue,113,116,0.489,0.46,31,25,41,50,16,21,-3.0,3.0,0
2022100189,2022-01-30,maine celtics,motor city cruise,112,126,0.448,0.512,31,24,39,58,11,20,-14.0,14.0,0
2022100190,2022-01-30,austin spurs,santa cruz warriors,110,123,0.548,0.473,26,36,49,45,26,12,-13.0,13.0,0
2022100191,2022-01-31,oklahoma city blue,south bay lakers,113,100,0.506,0.438,28,23,44,42,20,21,13.0,-13.0,1
2022100192,2022-01-31,capital city go-go,raptors 905,116,112,0.453,0.447,27,27,51,45,16,16,4.0,-4.0,1
2022100193,2022-01-31,agua caliente clippers,birmingham squadron,102,107,0.44,0.411,17,18,48,51,11,10,-5.0,5.0,0
2022100194,2022-02-01,cleveland charge,greensboro swarm,105,96,0.519,0.363,18,17,52,36,24,20,9.0,-9.0,1
2022100195,2022-02-01,delaware blue coats,westchester knicks,107,117,0.406,0.433,22,20,52,46,20,18,-10.0,10.0,0
2022100196,2022-02-01,raptors 905,windy city bulls,130,93,0.516,0.341,37,20,56,40,13,12,37.0,-37.0,1
2022100197,2022-02-01,birmingham squadron,santa cruz warriors,122,110,0.561,0.481,32,27,40,35,21,22,12.0,-12.0,1
2022100198,2022-02-01,rio grande valley vipers,salt lake city stars,111,109,0.446,0.435,24,19,57,48,14,14,2.0,-2.0,1
2022100199,2022-02-02,capital city go-go,fort wayne mad ants,126,121,0.538,0.43,35,28,49,45,18,13,5.0,-5.0,1
2022100200,2022-02-02,cleveland charge,long island nets,105,109,0.44,0.438,15,23,56,39,24,14,-5.0,4.0,0
2022100201,2022-02-02,iowa wolves,memphis hustle,103,111,0.432,0.471,24,27,57,36,25,13,-8.0,8.0,0
2022100202,2022-02-02,stockton kings,texas legends,109,99,0.43,0.448,22,24,55,49,10,17,10.0,-10.0,1
2022100203,2022-02-03,delaware blue coats,greensboro swarm,109,105,0.392,0.424,22,25,57,45,12,20,4.0,-4.0,1
2022100204,2022-02-03,lakeland magic,wisconsin herd,134,115,0.505,0.523,37,17,52,37,13,13,19.0,-19.0,1
2022100205,2022-02-03,raptors 905,windy city bulls,104,89,0.47,0.368,25,18,45,41,14,20,15.0,-15.0,1
2022100206,2022-02-03,agua caliente clippers,sioux falls skyforce,109,116,0.419,0.483,30,21,41,48,12,12,-7.0,7.0,0
2022100207,2022-02-03,salt lake city stars,south bay lakers,120,132,0.444,0.576,25,28,36,48,12,21,-12.0,12.0,0
2022100208,2022-02-04,capital city go-go,fort wayne mad ants,106,117,0.446,0.512,28,26,48,41,20,17,-11.0,11.0,0
2022100209,2022-02-04,college park skyhawks,motor city cruise,124,127,0.486,0.448,32,20,45,50,19,24,-3.0,3.0,0
2022100210,2022-02-04,greensboro swarm,wisconsin herd,127,109,0.5,0.402,29,22,51,37,17,13,18.0,-18.0,1
2022100211,2022-02-04,cleveland charge,long island nets,113,118,0.43,0.451,17,27,46,49,19,15,-5.0,5.0,0
2022100212,2022-02-04,grand rapids gold,maine celtics,116,108,0.524,0.471,27,27,44,35,19,14,8.0,-8.0,1
2022100213,2022-02-04,westchester knicks,windy city bulls,90,107,0.361,0.425,20,23,43,57,13,16,-17.0,17.0,0
2022100214,2022-02-04,birmingham squadron,memphis hustle,129,116,0.547,0.476,33,16,36,38,14,15,13.0,-13.0,1
2022100215,2022-02-04,austin spurs,oklahoma city blue,109,104,0.476,0.425,28,19,48,48,16,17,5.0,-5.0,1
2022100216,2022-02-04,stockton kings,texas legends,91,99,0.402,0.429,18,17,41,49,11,13,-8.0,8.0,0
2022100217,2022-02-04,rio grande valley vipers,santa cruz warriors,127,115,0.484,0.459,28,31,59,38,22,12,12.0,-12.0,1
2022100218,2022-02-04,salt lake city stars,south bay lakers,117,116,0.488,0.466,26,28,35,51,16,15,1.0,-1.0,1
2022100219,2022-02-05,delaware blue coats,raptors 905,126,121,0.511,0.456,31,27,44,50,18,14,5.0,-5.0,1
2022100220,2022-02-05,long island nets,motor city cruise,101,117,0.427,0.447,26,24,37,52,14,21,-16.0,16.0,0
2022100221,2022-02-05,agua caliente clippers,iowa wolves,133,111,0.526,0.464,32,21,45,46,6,16,22.0,-22.0,1
2022100222,2022-02-06,memphis hustle,texas legends,110,97,0.494,0.374,17,27,51,47,18,14,13.0,-13.0,1
2022100223,2022-02-06,grand rapids gold,maine celtics,111,97,0.481,0.381,32,27,51,40,17,16,14.0,-14.0,1
2022100224,2022-02-06,greensboro swarm,lakeland magic,97,107,0.391,0.418,20,26,48,48,14,12,-9.4,8.4,0
2022100225,2022-02-06,fort wayne mad ants,wisconsin herd,113,110,0.406,0.361,25,21,56,55,19,13,3.0,-3.0,1
2022100226,2022-02-06,birmingham squadron,sioux falls skyforce,104,111,0.448,0.488,30,18,40,46,12,12,-7.0,7.0,0
2022100227,2022-02-07,austin spurs,iowa wolves,115,121,0.436,0.505,32,20,37,56,11,21,-6.0,6.0,0
2022100228,2022-02-06,westchester knicks,windy city bulls,117,111,0.422,0.506,24,22,46,38,16,17,6.0,-6.0,1
2022100229,2022-02-06,santa cruz warriors,south bay lakers,110,112,0.5,0.448,25,28,47,36,23,12,-2.0,2.0,0
2022100230,2022-02-07,agua caliente clippers,oklahoma city blue,108,100,0.476,0.481,25,21,40,34,19,14,8.0,-8.0,1
2022100231,2022-02-07,long island nets,motor city cruise,105,116,0.421,0.489,20,27,47,52,13,14,-11.0,11.0,0
2022100232,2022-02-08,austin spurs,iowa wolves,118,115,0.474,0.551,32,32,39,48,12,32,3.0,-3.0,1
2022100233,2022-02-08,delaware blue coats,fort wayne mad ants,129,117,0.48,0.444,38,32,48,58,16,18,12.0,-12.0,1
2022100234,2022-02-08,cleveland charge,raptors 905,99,110,0.389,0.43,19,26,49,53,14,12,-11.0,11.0,0
2022100235,2022-02-07,lakeland magic,westchester knicks,105,114,0.461,0.488,24,28,43,47,8,14,-9.0,9.0,0
2022100236,2022-02-08,birmingham squadron,memphis hustle,122,110,0.544,0.47,32,18,43,34,18,21,28.8,-24.8,1
2022100237,2022-02-08,rio grande valley vipers,stockton kings,121,103,0.529,0.454,28,28,56,37,26,16,18.0,-18.0,1
2022100238,2022-02-09,capital city go-go,college park skyhawks,113,120,0.441,0.483,23,20,50,42,15,10,-7.0,7.0,0
2022100239,2022-02-09,oklahoma city blue,sioux falls skyforce,108,97,0.43,0.398,28,19,53,45,10,12,11.0,-11.0,1
2022100240,2022-02-09,greensboro swarm,motor city cruise,120,102,0.505,0.422,32,26,56,41,11,13,18.0,-18.0,1
2022100241,2022-02-09,agua caliente clippers,texas legends,121,115,0.479,0.443,29,21,53,48,15,13,6.0,-6.0,1
2022100242,2022-02-09,salt lake city stars,stockton kings,97,111,0.453,0.494,19,30,40,48,14,14,-14.0,14.0,0
2022100243,2022-02-10,college park skyhawks,westchester knicks,123,118,0.484,0.45,32,26,51,43,13,6,5.0,-5.0,1
2022100244,2022-02-10,iowa wolves,memphis hustle,111,106,0.465,0.406,23,22,55,45,26,12,5.0,-5.0,1
2022100245,2022-02-10,delaware blue coats,fort wayne mad ants,134,121,0.515,0.443,30,23,54,43,19,23,13.0,-13.0,1
2022100246,2022-02-10,austin spurs,rio grande valley vipers,127,139,0.56,0.522,24,29,36,41,20,16,-13.6,12.0,0
2022100247,2022-03-23,greensboro swarm,lakeland magic,123,112,0.506,0.453,27,27,42,34,10,13,11.0,-11.0,1
2022100248,2022-02-10,maine celtics,wisconsin herd,121,117,0.489,0.475,37,30,48,51,16,13,4.0,-4.0,1
2022100249,2022-02-10,santa cruz warriors,south bay lakers,117,111,0.49,0.476,38,26,43,41,16,19,6.0,-6.0,1
2022100250,2022-02-11,capital city go-go,grand rapids gold,117,114,0.456,0.506,25,34,44,40,13,17,3.0,-3.0,1
2022100251,2022-02-11,sioux falls skyforce,stockton kings,113,101,0.512,0.513,30,26,37,36,14,20,12.0,-12.0,1
2022100252,2022-02-11,long island nets,windy city bulls,110,107,0.467,0.464,29,24,46,40,12,15,3.0,-3.0,1
2022100253,2022-02-11,agua caliente clippers,texas legends,127,111,0.531,0.506,32,28,43,33,13,18,16.0,-16.0,1
2022100254,2022-02-12,college park skyhawks,fort wayne mad ants,97,112,0.375,0.476,20,26,50,41,23,16,-15.0,15.0,0
2022100255,2022-02-12,delaware blue coats,raptors 905,104,109,0.391,0.387,21,22,43,63,16,21,-5.0,5.0,0
2022100256,2022-02-01,lakeland magic,motor city cruise,104,118,0.392,0.5,25,27,43,57,10,16,-14.0,14.0,0
2022100257,2022-02-12,greensboro swarm,maine celtics,99,105,0.43,0.473,24,28,41,49,14,11,-6.0,6.0,0
2022100258,2022-02-12,birmingham squadron,rio grande valley vipers,120,140,0.472,0.545,28,30,39,45,14,17,-20.0,20.0,0
2022100259,2022-02-12,salt lake city stars,sioux falls skyforce,107,119,0.481,0.489,21,27,35,45,18,15,-10.0,10.0,0
2022100260,2022-02-12,long island nets,windy city bulls,112,98,0.494,0.443,24,21,44,39,16,12,14.0,-14.0,1
2022100261,2022-02-12,santa cruz warriors,south bay lakers,89,127,0.375,0.481,20,38,39,56,22,9,-38.0,38.0,0
2022100262,2022-02-13,cleveland charge,westchester knicks,100,141,0.416,0.591,16,33,40,42,17,12,-41.0,41.0,0
2022100263,2022-02-14,agua caliente clippers,austin spurs,116,78,0.563,0.33,26,16,53,36,14,15,38.0,-38.0,1
2022100264,2022-02-13,memphis hustle,oklahoma city blue,104,97,0.34,0.407,19,23,57,58,9,20,7.0,-7.0,1
2022100265,2022-02-13,capital city go-go,grand rapids gold,106,103,0.402,0.457,21,21,41,48,14,20,3.0,-3.0,1
2022100266,2022-02-14,college park skyhawks,fort wayne mad ants,128,137,0.459,0.505,25,27,49,47,14,14,-9.0,9.0,0
2022100267,2022-02-14,grand rapids gold,long island nets,86,115,0.337,0.483,14,24,44,57,10,15,-29.0,29.0,0
2022100268,2022-02-14,iowa wolves,santa cruz warriors,113,119,0.418,0.409,30,28,52,47,12,7,-6.0,6.0,0
2022100269,2022-02-14,memphis hustle,oklahoma city blue,87,116,0.333,0.462,17,29,50,61,15,17,-29.0,29.0,0
2022100271,2022-02-15,rio grande valley vipers,sioux falls skyforce,119,130,0.511,0.588,23,31,43,36,16,12,-11.0,11.0,0
2022100272,2022-02-15,windy city bulls,wisconsin herd,111,101,0.511,0.429,25,22,46,41,13,20,10.0,-10.0,1
2022100273,2022-02-16,austin spurs,salt lake city stars,125,104,0.533,0.411,33,27,49,47,16,18,21.0,-21.0,1
2022100274,2022-02-15,stockton kings,texas legends,107,113,0.462,0.547,26,24,35,41,11,20,-6.0,6.0,0
2022100275,2022-02-16,birmingham squadron,oklahoma city blue,102,96,0.457,0.422,25,22,48,46,13,11,6.0,-6.0,1
2022100276,2022-02-16,capital city go-go,greensboro swarm,106,85,0.423,0.411,27,19,57,34,11,19,21.0,-21.0,1
2022100277,2022-02-16,grand rapids gold,long island nets,102,115,0.455,0.563,23,23,34,45,10,16,-13.0,13.0,0
2022100278,2022-02-16,raptors 905,westchester knicks,106,119,0.453,0.505,26,30,52,40,19,16,-13.0,13.0,0
2022100279,2022-02-16,agua caliente clippers,south bay lakers,98,111,0.451,0.468,21,31,42,48,19,16,-13.0,13.0,0
2022100280,2022-02-17,delaware blue coats,windy city bulls,115,96,0.537,0.444,29,24,43,46,21,20,19.0,-19.0,1
2022100281,2022-02-17,college park skyhawks,maine celtics,113,122,0.448,0.475,22,34,54,48,23,15,-9.0,9.0,0
2022100282,2022-02-17,fort wayne mad ants,motor city cruise,120,132,0.431,0.414,25,29,59,61,11,7,-12.0,12.0,0
2022100283,2022-02-17,raptors 905,wisconsin herd,124,133,0.444,0.548,30,26,43,47,17,21,-9.0,9.0,0
2022100284,2022-02-17,rio grande valley vipers,sioux falls skyforce,127,117,0.565,0.489,24,25,45,30,19,11,10.0,-10.0,1
2022100285,2022-02-17,memphis hustle,stockton kings,121,114,0.5,0.51,29,31,40,44,18,16,7.0,-7.0,1
2022100286,2022-02-17,santa cruz warriors,texas legends,97,112,0.404,0.484,19,31,50,41,16,9,-15.0,15.0,0
2022100287,2022-02-23,grand rapids gold,windy city bulls,116,117,0.456,0.474,21,28,50,42,18,14,-1.0,1.0,0
2022100288,2022-02-23,south bay lakers,stockton kings,118,112,0.523,0.479,35,32,45,42,19,20,6.0,-6.0,1
2022100289,2022-02-23,cleveland charge,fort wayne mad ants,110,133,0.446,0.505,26,33,52,57,14,7,-23.0,23.0,0
2022100290,2022-02-23,capital city go-go,college park skyhawks,132,106,0.554,0.47,28,23,41,37,13,18,26.0,-26.0,1
2022100291,2022-02-23,greensboro swarm,raptors 905,98,100,0.453,0.394,19,23,39,57,21,20,-2.0,2.0,0
2022100292,2022-02-23,iowa wolves,salt lake city stars,116,109,0.529,0.447,32,25,47,43,17,15,7.0,-7.0,1
2022100293,2022-02-23,austin spurs,memphis hustle,142,116,0.528,0.441,31,20,57,47,10,10,26.0,-26.0,1
2022100294,2022-02-23,oklahoma city blue,sioux falls skyforce,111,115,0.441,0.474,27,21,42,42,12,16,-4.0,4.0,0
2022100295,2022-02-23,rio grande valley vipers,texas legends,141,95,0.51,0.352,29,20,59,44,16,19,46.0,-46.0,1
2022100296,2022-02-23,motor city cruise,wisconsin herd,110,107,0.418,0.426,25,26,53,50,20,24,3.0,-3.0,1
2022100297,2022-02-24,agua caliente clippers,stockton kings,107,119,0.471,0.588,24,28,39,33,13,11,-12.0,12.0,0
2022100298,2022-02-24,delaware blue coats,fort wayne mad ants,131,108,0.515,0.358,39,21,53,53,21,19,23.0,-23.0,1
2022100299,2022-02-24,grand rapids gold,maine celtics,129,118,0.485,0.465,26,22,52,32,14,13,11.0,-11.0,1
2022100300,2022-02-24,lakeland magic,long island nets,107,111,0.494,0.444,26,16,30,54,13,23,-4.0,4.0,0
2022100301,2022-02-24,westchester knicks,wisconsin herd,125,86,0.523,0.375,33,11,56,48,14,19,39.0,-39.0,1
2022100302,2022-02-24,birmingham squadron,santa cruz warriors,126,120,0.5,0.523,29,28,40,38,14,15,6.0,-6.0,1
2022100303,2022-02-25,capital city go-go,cleveland charge,112,111,0.453,0.473,24,23,39,60,10,17,1.0,-1.0,1
2022100304,2022-02-25,greensboro swarm,raptors 905,115,130,0.528,0.577,22,32,33,34,17,12,-15.0,15.0,0
2022100305,2022-02-25,austin spurs,memphis hustle,114,105,0.394,0.412,25,23,60,47,15,18,9.0,-9.0,1
2022100306,2022-02-25,oklahoma city blue,rio grande valley vipers,118,126,0.489,0.444,27,31,46,44,15,14,-8.0,8.0,0
2022100307,2022-02-26,college park skyhawks,delaware blue coats,102,113,0.418,0.451,23,26,48,53,16,15,-11.0,11.0,0
2022100308,2022-02-26,grand rapids gold,greensboro swarm,122,106,0.519,0.447,26,28,44,40,15,17,16.0,-16.0,1
2022100309,2022-02-26,memphis hustle,sioux falls skyforce,96,101,0.398,0.429,23,19,52,47,14,17,-5.0,5.0,0
2022100310,2022-02-26,westchester knicks,wisconsin herd,105,100,0.416,0.448,24,27,48,51,13,18,5.0,-5.0,1
2022100311,2022-02-26,maine celtics,windy city bulls,94,127,0.368,0.505,21,37,45,57,15,18,-33.0,33.0,0
2022100312,2022-02-26,south bay lakers,stockton kings,105,119,0.457,0.469,25,24,41,39,19,15,-14.0,14.0,0
2022100313,2022-02-26,rio grande valley vipers,texas legends,137,110,0.545,0.484,35,27,54,36,14,15,27.0,-27.0,1
2022100314,2022-02-26,birmingham squadron,santa cruz warriors,94,118,0.407,0.512,19,26,34,46,13,12,-24.0,24.0,0
2022100315,2022-02-28,capital city go-go,cleveland charge,114,105,0.427,0.422,29,16,52,46,6,14,9.0,-9.0,1
2022100316,2022-02-27,fort wayne mad ants,lakeland magic,111,122,0.44,0.547,23,26,42,35,18,11,-10.0,11.0,0
2022100317,2022-02-27,long island nets,motor city cruise,113,109,0.439,0.473,21,19,53,38,13,8,4.0,-4.0,1
2022100318,2022-02-27,maine celtics,windy city bulls,99,110,0.442,0.4,30,23,48,47,17,12,-11.0,11.0,0
2022100319,2022-02-28,austin spurs,oklahoma city blue,100,108,0.362,0.419,23,19,64,58,15,14,-8.0,8.0,0
2022100320,2022-02-28,iowa wolves,salt lake city stars,109,113,0.513,0.541,29,23,38,31,19,14,-4.0,4.0,0
2022100321,2022-02-28,agua caliente clippers,birmingham squadron,121,105,0.527,0.44,23,23,48,36,12,12,16.0,-16.0,1
2022100322,2022-03-01,grand rapids gold,wisconsin herd,131,127,0.558,0.505,27,32,44,41,16,11,4.0,-4.0,1
2022100323,2022-03-01,greensboro swarm,westchester knicks,108,115,0.476,0.456,32,34,47,37,17,9,-7.0,7.0,0
2022100324,2022-03-01,maine celtics,raptors 905,92,128,0.374,0.55,18,25,42,42,18,15,-36.0,36.0,0
2022100325,2022-03-01,agua caliente clippers,birmingham squadron,109,101,0.532,0.443,23,24,45,40,18,18,8.0,-8.0,1
2022100326,2022-03-02,memphis hustle,oklahoma city blue,114,109,0.437,0.506,23,20,47,42,12,21,5.0,-5.0,1
2022100327,2022-03-02,delaware blue coats,long island nets,113,119,0.426,0.476,26,26,34,59,13,26,-6.0,6.0,0
2022100328,2022-03-02,college park skyhawks,raptors 905,104,128,0.406,0.452,26,33,40,68,9,15,-24.0,24.0,0
2022100329,2022-03-02,iowa wolves,salt lake city stars,122,126,0.452,0.469,27,23,46,54,18,14,-4.0,4.0,0
2022100330,2022-03-02,santa cruz warriors,stockton kings,109,97,0.471,0.395,25,18,52,39,19,16,12.0,-12.0,1
2022100331,2022-03-03,motor city cruise,westchester knicks,121,116,0.495,0.488,23,31,59,30,19,11,5.0,-5.0,1
2022100332,2022-03-25,cleveland charge,delaware blue coats,101,116,0.449,0.478,16,25,49,40,19,10,-15.0,15.0,0
2022100333,2022-03-03,sioux falls skyforce,texas legends,117,120,0.529,0.5,23,24,43,37,14,8,-3.0,2.2,0
2022100334,2022-03-03,rio grande valley vipers,south bay lakers,115,111,0.411,0.365,23,22,60,54,20,14,4.0,-4.0,1
2022100335,2022-03-04,iowa wolves,oklahoma city blue,107,103,0.44,0.402,20,27,58,45,15,12,4.0,-4.0,1
2022100336,2022-03-04,college park skyhawks,greensboro swarm,99,88,0.41,0.381,24,23,59,45,11,16,11.0,-11.0,1
2022100337,2022-03-04,fort wayne mad ants,lakeland magic,130,137,0.543,0.517,38,34,36,38,15,18,-7.0,7.0,0
2022100338,2022-03-04,motor city cruise,windy city bulls,103,115,0.419,0.479,27,26,50,47,15,9,-12.0,6.8,0
2022100339,2022-03-04,sioux falls skyforce,texas legends,110,92,0.5,0.444,34,20,45,39,17,15,18.0,-18.0,1
2022100340,2022-03-04,capital city go-go,wisconsin herd,129,131,0.49,0.544,31,32,50,36,14,12,-2.0,2.0,0
2022100341,2022-03-04,austin spurs,salt lake city stars,136,126,0.58,0.529,34,29,41,37,9,13,10.0,-10.0,1
2022100342,2022-03-04,rio grande valley vipers,south bay lakers,100,126,0.426,0.51,26,29,53,46,30,17,-26.0,26.0,0
2022100343,2022-03-04,memphis hustle,santa cruz warriors,117,120,0.435,0.485,20,35,46,44,14,13,-3.0,3.0,0
2022100344,2022-03-05,delaware blue coats,westchester knicks,146,111,0.542,0.477,43,29,45,47,11,27,35.0,-35.0,1
2022100345,2022-03-05,austin spurs,salt lake city stars,110,100,0.424,0.48,31,20,46,47,10,19,10.0,-10.0,1
2022100346,2022-03-05,capital city go-go,wisconsin herd,128,114,0.483,0.444,32,23,52,35,13,13,14.0,-14.0,1
2022100347,2022-03-05,memphis hustle,santa cruz warriors,107,99,0.435,0.407,16,26,45,50,15,15,8.0,-8.0,1
2022100348,2022-03-06,cleveland charge,long island nets,119,120,0.477,0.484,23,30,55,42,20,13,-1.0,1.0,0
2022100349,2022-03-06,college park skyhawks,greensboro swarm,120,107,0.526,0.422,26,21,52,29,20,11,13.0,-13.0,1
2022100350,2022-03-06,grand rapids gold,lakeland magic,109,119,0.513,0.529,24,33,39,35,14,13,-10.0,10.2,0
2022100351,2022-03-06,iowa wolves,sioux falls skyforce,89,115,0.345,0.456,16,27,47,56,12,13,-26.0,26.0,0
2022100352,2022-03-06,fort wayne mad ants,windy city bulls,116,108,0.453,0.506,28,27,46,39,16,18,8.0,-8.0,1
2022100353,2022-03-06,maine celtics,raptors 905,125,118,0.478,0.5,22,18,45,49,8,16,7.0,-7.0,1
2022100354,2022-03-06,agua caliente clippers,south bay lakers,100,108,0.372,0.429,25,21,48,56,8,11,-8.0,8.0,0
2022100355,2022-03-07,birmingham squadron,texas legends,123,109,0.523,0.526,30,29,43,34,11,15,14.0,-14.0,1
2022100356,2022-03-08,oklahoma city blue,rio grande valley vipers,107,117,0.466,0.412,27,22,38,55,15,11,-10.0,10.0,0
2022100357,2022-03-08,cleveland charge,motor city cruise,120,126,0.495,0.484,22,31,40,51,14,17,-6.0,6.0,0
2022100358,2022-03-08,delaware blue coats,lakeland magic,128,118,0.527,0.474,30,27,44,49,16,24,10.0,-10.0,1
2022100359,2022-03-08,greensboro swarm,westchester knicks,102,106,0.519,0.427,27,23,42,38,20,15,-4.0,4.0,0
2022100360,2022-03-17,fort wayne mad ants,raptors 905,106,131,0.364,0.5,15,31,42,48,19,15,-25.0,25.0,0
2022100361,2022-03-08,salt lake city stars,texas legends,108,102,0.442,0.451,19,30,51,48,17,18,6.0,-6.0,1
2022100362,2022-03-08,memphis hustle,stockton kings,106,98,0.425,0.448,21,26,47,39,9,12,8.0,-8.0,1
2022100363,2022-03-09,grand rapids gold,long island nets,96,89,0.41,0.343,19,18,48,62,9,15,7.0,-7.0,1
2022100364,2022-03-09,birmingham squadron,iowa wolves,117,113,0.449,0.453,26,23,44,51,7,11,4.0,-4.0,1
2022100365,2022-03-10,oklahoma city blue,rio grande valley vipers,135,140,0.526,0.494,31,24,39,45,19,25,-5.0,5.0,0
2022100366,2022-03-10,college park skyhawks,raptors 905,121,126,0.43,0.516,29,28,44,49,11,14,-5.0,5.0,0
2022100367,2022-03-10,grand rapids gold,windy city bulls,117,116,0.464,0.524,27,24,51,44,14,15,1.0,-1.0,1
2022100368,2022-03-10,fort wayne mad ants,greensboro swarm,126,113,0.54,0.494,27,26,41,35,17,13,13.0,-13.0,1
2022100369,2022-03-10,delaware blue coats,lakeland magic,144,139,0.521,0.516,33,36,47,41,15,13,5.0,-5.0,1
2022100370,2022-03-10,maine celtics,motor city cruise,107,87,0.451,0.313,31,20,57,55,17,18,20.0,-20.0,1
2022100371,2022-03-10,capital city go-go,westchester knicks,108,92,0.513,0.373,27,21,45,44,17,17,16.0,-16.0,1
2022100372,2022-03-10,austin spurs,sioux falls skyforce,116,112,0.494,0.419,25,25,54,41,19,13,4.0,-4.0,1
2022100373,2022-03-10,salt lake city stars,texas legends,101,115,0.425,0.477,16,33,42,50,18,18,-14.0,14.0,0
2022100374,2022-03-10,memphis hustle,south bay lakers,119,129,0.554,0.52,27,35,40,40,20,15,-10.0,10.0,0
2022100375,2022-03-10,santa cruz warriors,stockton kings,99,109,0.405,0.416,21,21,51,49,14,9,-10.0,10.0,0
2022100376,2022-03-11,cleveland charge,wisconsin herd,129,119,0.548,0.427,22,32,52,45,13,8,9.4,-10.0,1
2022100377,2022-03-11,maine celtics,motor city cruise,98,105,0.429,0.45,26,19,37,53,12,17,-7.0,7.0,0
2022100378,2022-03-11,austin spurs,sioux falls skyforce,112,97,0.422,0.458,23,21,51,51,12,19,15.0,-15.0,1
2022100379,2022-03-11,iowa wolves,rio grande valley vipers,106,124,0.444,0.553,25,32,36,45,18,22,-18.0,18.0,0
2022100380,2022-03-12,college park skyhawks,windy city bulls,116,112,0.47,0.495,24,24,43,43,15,17,4.0,-4.0,1
2022100382,2022-03-12,delaware blue coats,long island nets,130,120,0.51,0.474,31,23,42,50,10,20,10.0,-10.0,1
2022100383,2022-03-12,cleveland charge,fort wayne mad ants,99,110,0.46,0.414,20,26,54,51,19,14,-11.0,11.0,0
2022100384,2022-03-12,lakeland magic,raptors 905,109,112,0.471,0.44,25,19,35,54,18,19,-3.0,3.0,0
2022100385,2022-03-12,south bay lakers,stockton kings,120,110,0.5,0.506,28,29,49,33,17,12,10.0,-10.0,1
2022100386,2022-03-12,birmingham squadron,texas legends,104,110,0.429,0.429,23,25,47,52,12,14,-6.0,6.0,0
2022100387,2022-03-12,agua caliente clippers,memphis hustle,104,116,0.457,0.479,28,25,39,53,16,20,-12.0,12.0,0
2022100388,2022-03-13,maine celtics,wisconsin herd,125,103,0.531,0.38,28,25,56,38,22,10,22.0,-22.0,1
2022100389,2022-03-13,austin spurs,iowa wolves,91,97,0.352,0.443,22,18,48,55,17,19,-6.0,6.0,0
